Species,Age,Sex,A:G Ratio,ALT,Albumin,Alk Phos,Amylase,Anion Gap,Bicarbonate,CK,Calcium,Chloride,Cholesterol,Creatinine,Direct Bilirubin,GGT,GLDH,Globulin,Glucose,Indirect Bilirubin,Lipase,Magnesium,Na:K Ratio,Phosphorus,Potassium,Sodium,Total Bilirubin,Total Protein,Urea,3rd space losses,AG acidosis ,AG elevated,AG lowered,ALP elvated,ALP lowered,ALT elevated,ALT lowered,Acid base processes,Acid gain,Acid-base disturbance,Addendum,Addisonian,Albumin elevated,Albumin lowered,Alk phos elevation,Alk phos lowered,Alkalosis,Alterations in portal circulation,Altered lipid metabolism,Amylase elevated,Anal sac adenocarcinoma,Anion gap acidosis,Anion gap elevated,Anorexic,Azotemia,Benign hepatic nodular hyperplasia,Benign nodular hyperplasia of liver,Bicarbonate elevated,Bilateral hydronephrosis,Bilirubin elevated,Blood losses,Body muscle mass/proportion,Bone or steroid-induced isoforms,Brachycephalic syndrome,CGT elevated,CHF,CK elevated,Calcium elevateed,Chloride loss,Cholestastic,Cholestatic disease,Cholesterol.1,Chronic kidney disease,Chronic respiratory acidosis,Concurrent cholestasis,Congenital abnormality,Contraction of gall bladder,Creatinine elevated,Creatinine lowered,Cushing,Diabetes mellitus,Diabetic hepatopathy,Diabetic ketoacidosis,Disorders of lipid metabolism,Diuresis,EPI,Ehrlichiosis,Endocrine disorders,Endocrinopathy,Endoparasites,Enhanced tissue protein catabolism,Fluid dilution,Functional mass lowered,GFR lowered,GGT elevated,GI lymphangiectasia,GLDH elevated,GLDh lowered,Gastrointestial losses,Gastrointestinal bleeding,Gastrointestinal disease,Gastrointestinal losses,Gastrointestinal obstruction,Gastrointestinal stasis,Gastrointestinal tract disease,Globulins elevated,Globulins lowered,Glomerular disease,Glomerular filtration rate lowered,Glomerular renal disease,Glucocorticoid induction,Glucocorticoid therapy,Glucose elevated,Glycosuria,Hemoconcentration,Hemolysis.1,Hemolytic process,Hepatic disease,Hepatic dysfunction,Hepatic enzymes elevated,Hepatic enzymes lowered,Hepatic insufficiency,Hepatic leakage,Hepatic pathology,Hepatic production lowered,Hepatic uptake lowered,Hepatobiliary,Hepatobiliary disease,Hepatocellular function,Hepatocellular injury ,Hepatocellular leakage,Hepatoceyte lipid accumulation,Hepatopathy,Hyperadrenocorticism,Hyperalbuminemia,Hyperamylasemia,Hyperbilirubinemia,Hypercalcemia,Hypercholesterolemia,Hypercortisolemia,Hyperglobulinemia,Hyperglycemia,Hyperhcholesterolemia,Hyperkalemia,Hyperlipasemia,Hypernatremia ,Hyperphosphatemia,Hyperproteinemia ,HypoT4,Hypoadrenocorticism,Hypoalbuminemic,Hypocalcemia ,Hypochloremia,Hypochloremia metabolic alkalosis,Hypochloremic metabolic acidosis,Hypochloremic metabolic alkalosis,Hypocholesterolemia,Hypoglycemia ,Hypokalemia,Hypomagnesemia,Hyponatremia,Hyporexic,Hypothyroidism,Hypoxia,Hypoxic injury,IBD,Immunologic immaturity,Induction,Infectious,Inflammation,Intestinal leakage,Isoforms,Isosthenuria,Ketosis,Lipase elevated,Liver enzymes elevated,Liver insufficiency,Lymphoma,MCS/sarcopenia,Metabolic acidosis,Metabolic alkalosis,Microalbuminuria,Mild hypercholesteremia,Muscle injury,Myocyte injury,Myocyte leakage,Neoplasia,Neoplastic disease ,Neoplastic etiology,Neoplastic involvement of liver,Nodular hepatic hyperplasia,Normophosphatemic hypercalcemia,PLN,PU/PD,Pancreatic leakage,Pancreatitis,Panhypoproteinemia,Pathological etiology,Pathology,Phenobarb therapy,Phenobarbital Tx,Phenobarbital inductio,Phosphorus elevated,Polycystic kidney,Portosystemic circulation,Portosystemic shunt,Post-prandial,Post-prandial elevation,Pre bile acids elevated,Pre/post BA WNL,Protein-losing enteropathy,Proteinuria,Psychogenic,Ratio elevated,Red blood cell elevated,Renal acid retention,Renal albumin lowered,Renal clearance lowered,Renal disease,Renal failure,Renal insufficiency,Renal losses,Renal protein loss,Renal proteinuria,Respiratory acidosis ,Retention ketoacids,Sarcopenia,Selective hypochloremia,Sepsis,Sodium elevated,Steroid-induction,Sub-optimal mineralocorticoid supplementation,Systemic inflammation,Toxicity,Tubulointerstitial disease,UPC elevated,UPC lowered,UTI,Urea elevated,Urea lowered,Volume contraction,Volume depletion,hepatocellular injury
HOUND GROUP,4.0,Neutered Male,0.6655,0.9995,0.3799,1.0,-0.3834,0.7616,-0.0997,-0.118,0.0089,-0.5603,0.655,-0.5632,0.3799,0.9986,1.0,-0.4621,0.5098,-0.2165,-0.361,-0.315,0.0,0.0337,-0.0555,0.2629,0.0,-0.1244,0.3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOY GROUP,5.0,Spayed Female,-0.1437,-0.2213,-0.0997,0.1651,0.5335,0.4621,-0.2913,-0.3022,-0.0357,0.0997,-0.0739,0.0873,-0.1489,-0.1244,0.0713,-0.0,0.5964,-0.4621,0.2449,-0.214,0.0,-0.3097,-0.0555,0.3995,-0.537,0.0,-0.0443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPORTING GROUP,2.0,Spayed Female,-0.1694,0.6778,0.0997,-0.2362,0.1024,0.4621,0.0,-0.2948,0.0,0.0333,0.141,0.0624,-0.05,-0.3584,-0.0713,0.1419,-0.4372,-0.3275,-0.3261,-0.3911,0.1974,0.1174,-0.1651,0.5743,-0.3799,0.2449,-0.5289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WORKING GROUP,9.0,Spayed Female,-0.1437,1.0,-0.4621,0.9999,-0.4994,0.0713,-0.0997,-0.2773,-0.0357,0.1651,0.0923,-0.0997,0.0,0.9995,0.9968,-0.2111,0.2449,-0.3627,-0.3206,-0.3536,0.0,-0.123,-0.1107,0.19,-0.3799,-0.4116,-0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERDING GROUP,10.0,Spayed Female,-0.7828,-0.5005,-0.7616,0.2822,0.272,0.4041,-0.0997,-0.3839,-0.1593,-0.3511,0.7154,-0.4422,0.2449,-0.4621,-0.2111,0.79,-0.0624,0.0599,-0.4927,-0.6016,-0.2913,-0.145,0.0555,-0.0384,0.1325,0.3584,-0.5289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOY GROUP,10.0,Spayed Female,-0.4826,-0.1974,-0.8337,0.6106,0.7857,0.4621,-0.1974,-0.4513,-0.0446,-0.1651,0.0154,0.6498,-0.3364,-0.4621,-0.0713,-0.2111,0.5546,-0.4621,-0.1304,-0.0435,-0.2913,0.1995,0.1107,0.19,-0.6251,-0.7039,0.9556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TERRIER GROUP,12.0,Spayed Female,-0.1308,-0.025,0.1974,0.9424,-0.263,0.2111,0.0997,-0.126,-0.0624,0.0333,0.7093,-0.0997,-0.05,-0.3584,0.2111,0.1419,0.1244,-0.4621,-0.2334,-0.151,-0.2913,-0.2476,0.1651,0.333,-0.4879,0.3027,-0.2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WORKING GROUP,3.0,Neutered Male,-0.0526,-0.5005,-0.7163,-0.327,0.3499,0.0,0.3799,-0.0721,-0.0713,-0.0997,-0.357,0.4116,-0.0997,-0.3584,-0.2111,-0.4621,-0.3308,-0.2543,-0.2305,-0.1722,-0.0997,-0.0673,0.0,0.19,-0.3511,-0.7341,-0.019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERDING GROUP,14.0,Neutered Male,0.2449,0.9517,0.1974,0.9997,-0.2801,0.2782,0.0,-0.3909,0.1767,-0.0333,0.7108,-0.1611,0.1974,-0.1244,0.4621,-0.2111,0.0935,-0.2165,-0.3315,-0.1932,-0.3799,0.0169,0.2186,0.2629,-0.1325,0.0,-0.1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPORTING GROUP,4.0,Neutered Male,0.5025,0.9901,0.1974,-0.316,-0.4644,0.0713,0.2913,-0.3839,0.0713,0.2292,0.3967,0.1974,0.0997,-0.1244,0.9899,-0.4041,0.155,-0.2543,-0.3898,-0.3536,-0.0997,-0.1724,0.0555,0.5204,-0.2292,-0.1853,-0.3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOY GROUP,10.0,Spayed Female,-0.4724,0.9943,-0.9217,0.992,-0.3726,0.0,0.0,1.0,-0.5729,0.1651,-0.0862,-0.4621,0.3799,-0.4621,0.7299,-0.4621,-0.2449,0.9051,-0.4858,-0.4956,0.2913,-0.156,-0.2708,0.2629,0.8923,-0.8798,-0.3234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPORTING GROUP,9.0,Neutered Male,0.1049,0.997,-0.1974,1.0,-0.0697,0.2782,0.0,-0.1314,0.0802,-0.0997,0.6936,-0.3252,-0.1489,-0.2449,0.9986,-0.2782,-0.0935,-0.4621,-0.3663,-0.2953,-0.0997,-0.1285,0.0,0.19,-0.537,-0.3027,-0.1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOY GROUP,7.0,Spayed Female,-0.1566,0.9963,0.0,0.9137,-0.0455,0.4041,-0.2913,-0.1367,0.1419,-0.0333,0.2039,-0.2449,-0.3799,-0.1244,1.0,0.0713,-0.1244,-0.4621,-0.3423,-0.0435,-0.3799,0.0169,0.2708,0.19,-0.645,0.1244,-0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERDING GROUP,0.666666667,Female,0.5314,-0.1974,-0.0997,0.5183,-0.1329,0.4621,-0.1974,-0.2519,0.1331,-0.2913,0.6888,0.1366,0.0,0.0,-0.0713,-0.5164,0.5098,-0.3627,-0.4204,-0.4272,-0.0997,0.0281,-0.0555,0.0384,-0.3799,-0.4621,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUND GROUP,6.0,Neutered Male,-0.4926,-0.3799,-0.537,0.3489,-0.3067,0.1419,0.0,-0.4092,-0.1331,0.0333,0.2907,-0.2213,-0.4621,-0.4621,-0.0713,0.2111,-0.1853,-0.4621,-0.3924,0.1083,0.0,0.0225,-0.1107,0.19,-0.6823,-0.1244,-0.3789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERDING GROUP,11.0,Neutered Male,0.3294,-0.4815,0.1974,-0.3597,-0.4055,0.2111,0.3799,-0.436,0.0713,-0.0333,0.8822,0.2449,-0.1489,0.0,-0.2111,-0.2782,0.155,-0.4621,-0.3637,0.214,-0.4621,0.0225,0.3704,0.4621,-0.537,-0.0624,-0.3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPORTING GROUP,8.0,Spayed Female,-0.577,-0.314,-0.537,0.5949,0.1491,0.2782,-0.1974,-0.4137,-0.0802,0.0333,0.0216,-0.0749,-0.05,-0.4621,-0.2111,0.4041,0.0312,-0.02,-0.4229,-0.2753,0.1974,-0.0785,-0.2186,0.2629,-0.1325,0.0624,-0.289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOY GROUP,7.0,Spayed Female,0.1566,-0.1732,0.1974,0.6823,0.4128,0.3427,0.2913,-0.2263,0.2946,-0.0333,0.6585,0.4522,-0.2449,-0.4621,0.2111,-0.1419,0.5098,-0.2543,0.6946,-0.315,0.0997,-0.145,-0.1107,0.5204,-0.4355,0.0624,0.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPORTING GROUP,9.0,Neutered Male,0.3978,0.9997,0.0,1.0,-0.4063,0.5668,0.2913,-0.2596,0.1067,-0.5129,0.94,-0.3692,0.05,1.0,1.0,-0.4041,-0.0624,-0.4621,0.0882,-0.2551,-0.6044,0.0225,0.5047,0.19,-0.4355,-0.3027,-0.1197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
